time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 3979, 1.991706, 0, 15, 1, 2, 2
1, 4043, 1.953005, 0, 6, 1, 2, 2
2, 4051, 1.950136, 0, 8, 1, 2, 2
3, 3754, 2.159030, 0, 7, 1, 2, 3
4, 4058, 1.959832, 0, 6, 1, 2, 2
5, 3947, 2.017735, 0, 7, 1, 2, 3
6, 4059, 1.952698, 0, 7, 1, 2, 2
7, 3761, 2.147035, 0, 27, 1, 2, 3
8, 3975, 1.999245, 0, 7, 1, 2, 3
9, 3951, 2.012655, 0, 6, 1, 2, 3
10, 3787, 2.137840, 0, 22, 1, 2, 3
11, 4022, 1.975634, 0, 6, 1, 2, 3
12, 3727, 2.166085, 0, 12, 1, 2, 3
13, 3954, 2.012645, 0, 8, 1, 2, 3
14, 3964, 2.017659, 0, 6, 1, 2, 3
15, 3909, 2.048094, 0, 7, 1, 2, 3
16, 4066, 1.960157, 0, 8, 1, 2, 2
17, 3844, 2.085588, 0, 7, 1, 2, 3
18, 2821, 3.035803, 0, 54, 2, 2, 4
19, 3946, 2.027623, 0, 8, 1, 2, 3
20, 4095, 1.931380, 0, 6, 1, 2, 2
21, 4065, 1.952768, 0, 6, 1, 2, 2
22, 4110, 1.923114, 0, 7, 1, 2, 2
23, 3824, 1.970188, 0, 13, 1, 2, 2
24, 4225, 1.964260, 0, 70, 1, 2, 2
25, 3867, 2.083010, 0, 62, 1, 2, 2
26, 4245, 1.847114, 0, 6, 1, 2, 2
27, 4036, 1.960605, 0, 12, 1, 2, 2
28, 4105, 1.927162, 0, 8, 1, 2, 2
29, 4192, 1.872615, 0, 6, 1, 2, 2
30, 4054, 1.960286, 0, 6, 1, 2, 2
31, 4205, 1.868966, 0, 6, 1, 2, 2
32, 3984, 1.994729, 0, 51, 1, 2, 2
33, 4205, 1.867776, 0, 6, 1, 2, 2
34, 4197, 1.871098, 0, 6, 1, 2, 2
35, 4206, 1.866144, 0, 6, 1, 2, 2
36, 4056, 1.953402, 0, 6, 1, 2, 2
37, 4269, 1.827594, 0, 8, 1, 2, 2
38, 4055, 1.948952, 0, 6, 1, 2, 2
39, 3732, 2.170418, 0, 55, 1, 2, 3
40, 3855, 2.076265, 0, 16, 1, 2, 3
41, 3785, 2.121004, 0, 13, 1, 2, 3
42, 3812, 2.113851, 0, 19, 1, 2, 3
43, 3938, 2.024886, 0, 7, 1, 2, 3
44, 3926, 2.030565, 0, 7, 1, 2, 3
45, 3885, 2.058945, 0, 6, 1, 2, 3
46, 3884, 2.059732, 0, 8, 1, 2, 3
47, 4027, 1.972188, 0, 6, 1, 2, 2
48, 3989, 1.995738, 0, 6, 1, 2, 3
49, 3544, 2.290350, 0, 81, 1, 2, 3
50, 4097, 1.930437, 0, 14, 1, 2, 2
51, 3974, 2.007801, 0, 12, 1, 2, 3
52, 4132, 1.910939, 0, 8, 1, 2, 2
53, 3966, 2.016641, 0, 7, 1, 2, 3
54, 4183, 1.878317, 0, 7, 1, 2, 2
55, 3923, 2.035687, 0, 9, 1, 2, 3
56, 4096, 1.932373, 0, 6, 1, 2, 2
57, 3806, 2.111666, 0, 21, 1, 2, 3
58, 3829, 2.106033, 0, 13, 1, 2, 3
59, 4020, 1.968657, 0, 13, 1, 2, 2
