time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 4348, 1.783349, 0, 11, 1, 2, 2
1, 4193, 1.866206, 0, 6, 1, 2, 2
2, 4305, 1.805343, 0, 7, 1, 2, 2
3, 4263, 1.812808, 0, 16, 1, 2, 2
4, 4352, 1.806526, 0, 25, 1, 2, 2
5, 4574, 1.666812, 0, 5, 1, 2, 2
6, 4484, 1.718778, 0, 5, 1, 2, 2
7, 4652, 1.648323, 0, 7, 1, 2, 2
8, 4402, 1.749886, 0, 6, 1, 2, 2
9, 4241, 1.846970, 0, 7, 1, 2, 2
10, 4278, 1.816737, 0, 7, 1, 2, 2
11, 4165, 1.880432, 0, 10, 1, 2, 2
12, 4358, 1.778109, 0, 7, 1, 2, 2
13, 4034, 1.968022, 0, 14, 1, 2, 2
14, 4256, 1.831532, 0, 5, 1, 2, 2
15, 4281, 1.818968, 0, 7, 1, 2, 2
16, 3637, 2.244707, 0, 50, 1, 2, 3
17, 4241, 1.841311, 0, 8, 1, 2, 2
18, 4319, 1.797870, 0, 6, 1, 2, 2
19, 4109, 1.911657, 0, 7, 1, 2, 2
20, 4139, 1.892003, 0, 11, 1, 2, 2
21, 4192, 1.873330, 0, 7, 1, 2, 2
22, 4404, 1.759764, 0, 5, 1, 2, 2
23, 4035, 1.966047, 0, 66, 1, 2, 2
24, 4166, 1.887422, 0, 10, 1, 2, 2
25, 4299, 1.815771, 0, 12, 1, 2, 2
26, 4421, 1.738068, 0, 5, 1, 2, 2
27, 4318, 1.797128, 0, 6, 1, 2, 2
28, 4214, 1.857617, 0, 6, 1, 2, 2
29, 4086, 1.929271, 0, 10, 1, 2, 2
30, 4241, 1.848385, 0, 8, 1, 2, 2
31, 4396, 1.752730, 0, 5, 1, 2, 2
32, 4431, 1.742947, 0, 5, 1, 2, 2
33, 4060, 1.948030, 0, 63, 1, 2, 2
34, 4196, 1.861296, 0, 11, 1, 2, 2
35, 4333, 1.790445, 0, 6, 1, 2, 2
36, 4335, 1.789850, 0, 8, 1, 2, 2
37, 4484, 1.709634, 0, 7, 1, 2, 2
38, 4454, 1.723170, 0, 6, 1, 2, 2
39, 4405, 1.760045, 0, 6, 1, 2, 2
40, 4157, 1.895357, 0, 14, 1, 2, 2
41, 4290, 1.815851, 0, 17, 1, 2, 2
42, 4469, 1.723876, 0, 6, 1, 2, 2
43, 4159, 1.888675, 0, 8, 1, 2, 2
44, 4275, 1.821988, 0, 6, 1, 2, 2
45, 4110, 1.906813, 0, 6, 1, 2, 2
46, 3736, 2.159797, 0, 78, 1, 2, 2
47, 4383, 1.766598, 0, 6, 1, 2, 2
48, 4099, 1.920712, 0, 8, 1, 2, 2
49, 4317, 1.804726, 0, 7, 1, 2, 2
50, 4416, 1.748188, 0, 7, 1, 2, 2
51, 4373, 1.776126, 0, 6, 1, 2, 2
52, 4204, 1.857517, 0, 8, 1, 2, 2
53, 4277, 1.817629, 0, 11, 1, 2, 2
54, 3975, 2.003522, 0, 12, 1, 2, 2
55, 3819, 2.102907, 0, 26, 1, 2, 3
56, 3813, 2.107265, 0, 8, 1, 2, 3
57, 3720, 2.168011, 0, 10, 1, 2, 3
58, 3663, 2.219765, 0, 7, 2, 2, 3
59, 3846, 2.089184, 0, 8, 1, 2, 3
60, 15, 2.333333, 1, 3, 2, 2, 3
