time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 4173, 1.875869, 0, 7, 1, 2, 2
1, 4305, 1.802091, 0, 10, 1, 2, 2
2, 4052, 1.936081, 0, 10, 1, 2, 2
3, 4184, 1.868786, 0, 7, 1, 2, 2
4, 4215, 1.854804, 0, 7, 1, 2, 2
5, 4307, 1.803808, 0, 10, 1, 2, 2
6, 4170, 1.875779, 0, 16, 1, 2, 2
7, 4120, 1.914806, 0, 22, 1, 2, 2
8, 4464, 1.725358, 0, 8, 1, 2, 2
9, 4377, 1.763308, 0, 9, 1, 2, 2
10, 4066, 1.926463, 0, 14, 1, 2, 2
11, 4267, 1.821889, 0, 11, 1, 2, 2
12, 4111, 1.911944, 0, 15, 1, 2, 2
13, 4208, 1.860029, 0, 7, 1, 2, 2
14, 4277, 1.818564, 0, 6, 1, 2, 2
15, 4177, 1.873593, 0, 7, 1, 2, 2
16, 4003, 1.967275, 0, 47, 1, 2, 2
17, 3991, 1.981208, 0, 10, 1, 2, 2
18, 4154, 1.884930, 0, 7, 1, 2, 2
19, 4144, 1.892616, 0, 7, 1, 2, 2
20, 4248, 1.836629, 0, 7, 1, 2, 2
21, 4252, 1.835136, 0, 6, 1, 2, 2
22, 4177, 1.865693, 0, 9, 1, 2, 2
23, 4021, 1.962198, 0, 72, 1, 2, 2
24, 4294, 1.809269, 0, 6, 1, 2, 2
25, 4220, 1.852370, 0, 10, 1, 2, 2
26, 4220, 1.850474, 0, 11, 1, 2, 2
27, 4062, 1.938700, 0, 11, 1, 2, 2
28, 4091, 1.928379, 0, 9, 1, 2, 2
29, 4338, 1.782388, 0, 10, 1, 2, 2
30, 4393, 1.769178, 0, 9, 1, 2, 2
31, 4327, 1.795008, 0, 8, 1, 2, 2
32, 4208, 1.854800, 0, 8, 1, 2, 2
33, 4251, 1.834862, 0, 8, 1, 2, 2
34, 3976, 1.976861, 0, 62, 1, 2, 2
35, 4265, 1.823916, 0, 7, 1, 2, 2
36, 4227, 1.843151, 0, 10, 1, 2, 2
37, 4247, 1.836826, 0, 12, 1, 2, 2
38, 3874, 2.065565, 0, 44, 1, 2, 2
39, 4045, 1.958220, 0, 19, 1, 2, 2
40, 4160, 1.875481, 0, 12, 1, 2, 2
41, 4318, 1.786938, 0, 6, 1, 2, 2
42, 4217, 1.848470, 0, 12, 1, 2, 2
43, 4281, 1.821771, 0, 8, 1, 2, 2
44, 4151, 1.892556, 0, 12, 1, 2, 2
45, 3679, 2.167165, 0, 77, 1, 2, 3
46, 4187, 1.871985, 0, 8, 1, 2, 2
47, 4205, 1.853032, 0, 8, 1, 2, 2
48, 4192, 1.869036, 0, 12, 1, 2, 2
49, 4152, 1.897640, 0, 11, 1, 2, 2
50, 4120, 1.909223, 0, 12, 1, 2, 2
51, 4330, 1.794226, 0, 7, 1, 2, 2
52, 4352, 1.779182, 0, 8, 1, 2, 2
53, 4353, 1.784746, 0, 8, 1, 2, 2
54, 3896, 2.044918, 0, 14, 1, 2, 3
55, 2015, 4.378660, 0, 27, 2, 3, 6
56, 3280, 2.575305, 0, 26, 2, 2, 3
57, 3436, 2.382421, 0, 12, 1, 2, 3
58, 3435, 2.385153, 0, 9, 2, 2, 3
59, 3053, 2.518834, 0, 8, 2, 2, 3
60, 9, 104.555556, 103, 107, 104, 104, 105
