time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 4557, 1.676761, 0, 9, 1, 2, 2
1, 4551, 1.672380, 0, 9, 1, 2, 2
2, 4489, 1.707730, 0, 8, 1, 2, 2
3, 4479, 1.707524, 0, 9, 1, 2, 2
4, 4284, 1.801120, 0, 7, 1, 2, 2
5, 4345, 1.786421, 0, 8, 1, 2, 2
6, 4450, 1.724494, 0, 9, 1, 2, 2
7, 4619, 1.646893, 0, 7, 1, 2, 2
8, 4291, 1.807737, 0, 36, 1, 2, 2
9, 4672, 1.621147, 0, 6, 1, 2, 2
10, 4488, 1.704100, 0, 22, 1, 2, 2
11, 4478, 1.718178, 0, 8, 1, 2, 2
12, 4165, 1.882353, 0, 24, 1, 2, 2
13, 3881, 2.054110, 0, 16, 1, 2, 3
14, 4227, 1.843388, 0, 8, 1, 2, 2
15, 4318, 1.799907, 0, 7, 1, 2, 2
16, 3193, 2.597870, 0, 55, 1, 2, 3
17, 2980, 2.843624, 0, 62, 1, 2, 3
18, 3599, 2.260628, 0, 42, 1, 2, 3
19, 4079, 1.926453, 0, 10, 1, 2, 2
20, 3785, 2.129723, 0, 77, 1, 2, 2
21, 4102, 1.913944, 0, 10, 1, 2, 2
22, 4271, 1.829782, 0, 7, 1, 2, 2
23, 3984, 1.990211, 0, 76, 1, 2, 2
24, 4376, 1.763026, 0, 10, 1, 2, 2
25, 4338, 1.781927, 0, 8, 1, 2, 2
26, 4492, 1.702805, 0, 10, 1, 2, 2
27, 4471, 1.707672, 0, 8, 1, 2, 2
28, 4367, 1.772842, 0, 11, 1, 2, 2
29, 4512, 1.698138, 0, 7, 1, 2, 2
30, 4538, 1.684222, 0, 10, 1, 2, 2
31, 4496, 1.696619, 0, 5, 1, 2, 2
32, 4334, 1.793263, 0, 46, 1, 2, 2
33, 4277, 1.806173, 0, 59, 1, 2, 2
34, 4156, 1.890279, 0, 9, 1, 2, 2
35, 4257, 1.834625, 0, 8, 1, 2, 2
36, 4584, 1.663394, 0, 7, 1, 2, 2
37, 4381, 1.767633, 0, 16, 1, 2, 2
38, 3972, 2.000000, 0, 26, 1, 2, 2
39, 4249, 1.833608, 0, 7, 1, 2, 2
40, 4123, 1.914625, 0, 23, 1, 2, 2
41, 4187, 1.875806, 0, 11, 1, 2, 2
42, 4222, 1.851966, 0, 8, 1, 2, 2
43, 3916, 2.041369, 0, 39, 1, 2, 2
44, 4478, 1.718178, 0, 10, 1, 2, 2
45, 4663, 1.626206, 0, 9, 1, 1, 2
46, 4519, 1.701704, 0, 6, 1, 2, 2
47, 3676, 2.177367, 0, 83, 1, 2, 2
48, 4456, 1.731149, 0, 16, 1, 2, 2
49, 4628, 1.632022, 0, 8, 1, 1, 2
50, 4026, 1.966468, 0, 16, 1, 2, 2
51, 4732, 1.594463, 0, 8, 1, 1, 2
52, 4600, 1.654130, 0, 9, 1, 1, 2
53, 4637, 1.637697, 0, 7, 1, 2, 2
54, 4271, 1.813627, 0, 10, 1, 2, 2
55, 4331, 1.785731, 0, 9, 1, 2, 2
56, 4215, 1.865243, 0, 8, 1, 2, 2
57, 4017, 1.963406, 0, 12, 1, 2, 2
58, 3909, 2.041699, 0, 14, 1, 2, 2
59, 3734, 2.142742, 0, 35, 1, 2, 3
60, 5, 2.000000, 1, 4, 1, 2, 3
