time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 5882, 1.216933, 0, 11, 1, 1, 1
1, 6524, 1.076640, 0, 5, 1, 1, 1
2, 6354, 1.112370, 0, 6, 1, 1, 1
3, 6296, 1.118964, 0, 6, 1, 1, 1
4, 6266, 1.123205, 0, 9, 1, 1, 1
5, 6145, 1.148576, 0, 6, 1, 1, 1
6, 6194, 1.136745, 0, 6, 1, 1, 1
7, 6374, 1.086445, 0, 5, 1, 1, 1
8, 6406, 1.098658, 0, 15, 1, 1, 1
9, 6214, 1.142098, 0, 7, 1, 1, 1
10, 6129, 1.117148, 0, 5, 1, 1, 1
11, 5193, 1.449836, 0, 57, 1, 1, 2
12, 6394, 1.083516, 0, 5, 1, 1, 1
13, 5602, 1.309889, 0, 96, 1, 1, 1
14, 6350, 1.100787, 0, 5, 1, 1, 1
15, 5881, 1.227002, 0, 64, 1, 1, 1
16, 6404, 1.094004, 0, 4, 1, 1, 1
17, 5700, 1.287895, 0, 114, 1, 1, 1
18, 6405, 1.088056, 0, 6, 1, 1, 1
19, 6476, 1.068252, 0, 5, 1, 1, 1
20, 6439, 1.088212, 0, 5, 1, 1, 1
21, 6108, 1.164211, 0, 56, 1, 1, 1
22, 6404, 1.079013, 0, 5, 1, 1, 1
23, 6506, 1.065632, 0, 6, 1, 1, 1
24, 6403, 1.096673, 0, 15, 1, 1, 1
25, 6442, 1.078547, 0, 6, 1, 1, 1
26, 6294, 1.127423, 0, 11, 1, 1, 1
27, 6442, 1.064731, 0, 6, 1, 1, 1
28, 6410, 1.092668, 0, 6, 1, 1, 1
29, 6130, 1.155302, 0, 8, 1, 1, 1
30, 5785, 1.246845, 0, 73, 1, 1, 1
31, 6385, 1.107283, 0, 12, 1, 1, 1
32, 6412, 1.096538, 0, 8, 1, 1, 1
33, 6468, 1.074212, 0, 9, 1, 1, 1
34, 6284, 1.130649, 0, 7, 1, 1, 1
35, 5996, 1.186958, 0, 12, 1, 1, 1
36, 5746, 1.261573, 0, 15, 1, 1, 1
37, 5924, 1.199359, 0, 11, 1, 1, 1
38, 5861, 1.210886, 0, 11, 1, 1, 2
39, 6275, 1.121753, 0, 9, 1, 1, 1
40, 6423, 1.086720, 0, 5, 1, 1, 1
41, 5681, 1.277592, 0, 97, 1, 1, 1
42, 6110, 1.144354, 0, 10, 1, 1, 1
43, 6183, 1.133430, 0, 15, 1, 1, 1
44, 6243, 1.119494, 0, 6, 1, 1, 1
45, 5243, 1.401488, 0, 32, 1, 1, 2
46, 5844, 1.227070, 0, 11, 1, 1, 1
47, 5882, 1.220843, 0, 12, 1, 1, 1
48, 5607, 1.287498, 0, 18, 1, 1, 2
49, 6204, 1.135074, 0, 7, 1, 1, 1
50, 6032, 1.182527, 0, 27, 1, 1, 1
51, 6237, 1.133397, 0, 8, 1, 1, 1
52, 6439, 1.083553, 0, 11, 1, 1, 1
53, 6155, 1.135500, 0, 11, 1, 1, 1
54, 6362, 1.115058, 0, 12, 1, 1, 1
55, 5621, 1.308486, 0, 122, 1, 1, 1
56, 6168, 1.138619, 0, 13, 1, 1, 1
57, 6134, 1.156994, 0, 19, 1, 1, 1
58, 6228, 1.132145, 0, 9, 1, 1, 1
59, 6353, 1.116638, 0, 10, 1, 1, 1
60, 11, 1.090909, 0, 2, 1, 1, 2
