time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 205, 9.224390, 3, 16, 8, 9, 11
1, 213, 8.892019, 3, 16, 7, 9, 10
2, 209, 9.028708, 4, 15, 8, 9, 10
3, 207, 9.111111, 4, 18, 8, 9, 10
4, 211, 9.014218, 3, 17, 7, 9, 11
5, 212, 8.924528, 4, 17, 7, 9, 10
6, 199, 9.537688, 3, 46, 7, 9, 11
7, 216, 8.759259, 3, 15, 7, 9, 10
8, 193, 9.797927, 2, 34, 8, 9, 11
9, 185, 10.383784, 4, 33, 8, 10, 12
10, 192, 9.927083, 4, 29, 8, 9, 11
11, 188, 10.079787, 4, 16, 9, 10, 12
12, 191, 9.963351, 3, 20, 8, 10, 12
13, 194, 9.768041, 3, 18, 8, 10, 12
14, 195, 9.805128, 5, 16, 8, 10, 11
15, 203, 9.339901, 3, 18, 8, 9, 11
16, 197, 9.619289, 2, 20, 8, 10, 11
17, 193, 9.865285, 3, 17, 8, 10, 12
18, 175, 10.897143, 4, 21, 8, 11, 13
19, 215, 8.804651, 4, 16, 7, 9, 10
20, 212, 8.915094, 3, 14, 7, 9, 10
21, 213, 8.868545, 4, 19, 7, 9, 10
22, 211, 8.938389, 2, 16, 7, 9, 11
23, 211, 8.928910, 4, 18, 7, 9, 10
24, 208, 9.110577, 2, 16, 8, 9, 11
25, 209, 9.043062, 5, 17, 7, 9, 11
26, 211, 9.000000, 5, 16, 7, 9, 11
27, 208, 9.100962, 3, 16, 8, 9, 11
28, 205, 9.175610, 3, 16, 8, 9, 11
29, 212, 8.924528, 2, 17, 8, 9, 10
30, 217, 8.691244, 3, 16, 7, 8, 10
31, 210, 9.033333, 3, 19, 7, 9, 11
32, 216, 8.787037, 3, 15, 7, 9, 10
33, 211, 9.000000, 5, 17, 7, 9, 11
34, 219, 8.602740, 4, 13, 7, 8, 10
35, 210, 9.028571, 4, 17, 7, 9, 10
36, 197, 9.609137, 3, 39, 7, 9, 11
37, 196, 9.693878, 2, 59, 7, 9, 10
38, 215, 8.846512, 5, 16, 7, 9, 10
39, 193, 9.797927, 4, 42, 8, 9, 11
40, 212, 8.900943, 3, 16, 7, 9, 10
41, 213, 8.821596, 2, 18, 7, 9, 10
42, 198, 9.616162, 3, 28, 8, 9, 11
43, 201, 9.467662, 4, 27, 8, 9, 10
44, 210, 8.990476, 2, 16, 8, 9, 11
45, 212, 8.943396, 4, 17, 7, 9, 10
46, 216, 8.750000, 4, 16, 7, 8, 10
47, 210, 9.042857, 4, 15, 7, 9, 11
48, 210, 9.057143, 3, 14, 8, 9, 11
49, 214, 8.841121, 4, 17, 7, 9, 10
50, 206, 9.228155, 5, 17, 8, 9, 11
51, 204, 9.289216, 4, 14, 8, 9, 11
52, 204, 9.230392, 2, 16, 8, 9, 11
53, 210, 9.061905, 4, 16, 7, 9, 10
54, 215, 8.813953, 5, 17, 7, 9, 10
55, 198, 9.616162, 3, 19, 8, 9, 11
56, 196, 9.647959, 5, 21, 8, 10, 11
57, 212, 9.028302, 4, 33, 7, 9, 10
58, 209, 9.043062, 4, 14, 7, 9, 10
59, 209, 9.062201, 4, 15, 8, 9, 11
