time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 4107, 11.668615, 0, 40, 8, 11, 14
1, 4213, 11.313316, 0, 32, 8, 11, 14
2, 4083, 11.698751, 1, 35, 9, 11, 14
3, 4086, 11.700685, 0, 37, 9, 11, 14
4, 4046, 11.830944, 0, 38, 9, 11, 14
5, 4092, 11.646872, 1, 36, 9, 11, 14
6, 4105, 11.655298, 0, 45, 9, 11, 14
7, 4136, 11.582205, 0, 37, 8, 11, 14
8, 4080, 11.698529, 0, 38, 8, 11, 14
9, 4069, 11.777341, 0, 37, 9, 11, 14
10, 4024, 11.872763, 0, 38, 9, 11, 15
11, 4110, 11.606813, 0, 43, 8, 11, 14
12, 3989, 12.005766, 0, 46, 9, 11, 15
13, 3984, 12.008032, 1, 48, 9, 11, 14
14, 3929, 12.185034, 0, 48, 9, 12, 15
15, 4078, 11.723394, 0, 37, 9, 11, 14
16, 4081, 11.726048, 0, 35, 9, 11, 14
17, 3608, 13.280488, 0, 70, 9, 12, 16
18, 3828, 12.537356, 0, 59, 9, 12, 15
19, 4021, 11.881373, 0, 45, 9, 11, 14
20, 4143, 11.528844, 0, 39, 9, 11, 14
21, 3912, 12.282209, 0, 56, 9, 11, 15
22, 3930, 12.173537, 0, 47, 9, 12, 15
23, 4055, 11.763748, 0, 44, 9, 11, 14
24, 3913, 12.254281, 0, 91, 8, 11, 14
25, 4101, 11.659595, 0, 42, 9, 11, 14
26, 4155, 11.496029, 1, 36, 9, 11, 14
27, 3261, 14.662680, 0, 62, 9, 13, 18
28, 3914, 12.340317, 0, 62, 9, 11, 15
29, 3992, 12.006263, 1, 36, 9, 11, 15
30, 4041, 11.803761, 0, 43, 9, 11, 14
31, 4090, 11.698778, 0, 42, 8, 11, 14
32, 3999, 11.968242, 0, 41, 9, 11, 15
33, 4162, 11.453868, 0, 41, 8, 11, 14
34, 3822, 12.523025, 0, 44, 9, 12, 15
35, 3670, 13.083924, 0, 85, 9, 12, 15
36, 3916, 12.238764, 0, 76, 8, 11, 15
37, 4123, 11.598108, 0, 34, 8, 11, 14
38, 4005, 11.938327, 0, 48, 9, 11, 14
39, 3714, 12.874260, 0, 40, 9, 12, 16
40, 3494, 13.743274, 0, 43, 10, 13, 17
41, 3841, 12.518615, 0, 37, 9, 12, 15
42, 3896, 12.245893, 1, 37, 9, 12, 15
43, 3963, 12.117083, 0, 32, 9, 12, 15
44, 3842, 12.447944, 0, 41, 9, 12, 15
45, 3862, 12.453651, 0, 40, 9, 12, 15
46, 3830, 12.530809, 1, 40, 9, 12, 15
47, 3708, 12.933927, 0, 41, 9, 12, 16
48, 3698, 13.001622, 0, 39, 10, 12, 16
49, 3878, 12.301702, 1, 32, 9, 12, 15
50, 3525, 13.645957, 0, 102, 9, 12, 16
51, 3670, 13.109809, 0, 42, 10, 12, 16
52, 3792, 12.657700, 0, 52, 9, 12, 15
53, 3834, 12.518779, 0, 38, 9, 12, 15
54, 4085, 11.698409, 0, 33, 9, 11, 14
55, 3992, 11.958918, 1, 36, 9, 11, 15
56, 3828, 12.528736, 0, 42, 9, 12, 15
57, 3992, 11.958417, 0, 38, 9, 11, 15
58, 4058, 11.807048, 0, 41, 9, 11, 14
59, 4088, 11.639922, 0, 39, 9, 11, 14
60, 23, 15.217391, 7, 28, 11, 16, 18
