time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
0, 4089, 1.933725, 0, 13, 1, 2, 2
1, 3082, 2.732966, 0, 42, 1, 2, 3
2, 4127, 1.911800, 0, 6, 1, 2, 2
3, 4151, 1.900024, 0, 6, 1, 2, 2
4, 3926, 2.032094, 0, 14, 1, 2, 3
5, 3692, 2.190683, 0, 9, 1, 2, 3
6, 3956, 2.017189, 0, 6, 1, 2, 3
7, 3832, 2.093946, 0, 16, 1, 2, 3
8, 4005, 1.986767, 0, 7, 1, 2, 2
9, 4237, 1.853670, 0, 6, 1, 2, 2
10, 4341, 1.796360, 0, 6, 1, 2, 2
11, 3958, 2.010106, 0, 12, 1, 2, 2
12, 4008, 1.984032, 0, 6, 1, 2, 2
13, 4113, 1.916363, 0, 7, 1, 2, 2
14, 4126, 1.900873, 0, 11, 1, 2, 2
15, 4157, 1.902093, 0, 16, 1, 2, 2
16, 3962, 2.004038, 0, 15, 1, 2, 2
17, 3961, 1.998485, 0, 49, 1, 2, 2
18, 4101, 1.924409, 0, 8, 1, 2, 2
19, 3858, 2.084759, 0, 16, 1, 2, 3
20, 3664, 2.212882, 0, 10, 1, 2, 3
21, 3964, 2.005045, 0, 7, 1, 2, 3
22, 4116, 1.924441, 0, 7, 1, 2, 2
23, 4166, 1.887662, 0, 6, 1, 2, 2
24, 4279, 1.825427, 0, 5, 1, 2, 2
25, 3829, 2.091408, 0, 67, 1, 2, 2
26, 4092, 1.932063, 0, 8, 1, 2, 2
27, 4149, 1.894914, 0, 7, 1, 2, 2
28, 3880, 2.073711, 0, 7, 1, 2, 3
29, 3896, 2.057238, 0, 7, 1, 2, 3
30, 3907, 2.053750, 0, 7, 1, 2, 3
31, 4167, 1.888169, 0, 11, 1, 2, 2
32, 4154, 1.903467, 0, 6, 1, 2, 2
33, 3818, 2.101624, 0, 9, 1, 2, 3
34, 3909, 2.044768, 0, 6, 1, 2, 3
35, 3960, 2.001515, 0, 57, 1, 2, 2
36, 4336, 1.797509, 0, 6, 1, 2, 2
37, 3742, 2.164618, 0, 34, 1, 2, 3
38, 3977, 2.005029, 0, 19, 1, 2, 2
39, 4292, 1.815704, 0, 7, 1, 2, 2
40, 4207, 1.860946, 0, 5, 1, 2, 2
41, 4359, 1.780913, 0, 6, 1, 2, 2
42, 3982, 1.992215, 0, 15, 1, 2, 2
43, 4180, 1.882057, 0, 7, 1, 2, 2
44, 3993, 1.990734, 0, 12, 1, 2, 2
45, 3629, 2.233122, 0, 70, 1, 2, 3
46, 3988, 1.999248, 0, 16, 1, 2, 2
47, 4031, 1.977425, 0, 10, 1, 2, 2
48, 4205, 1.861593, 0, 6, 1, 2, 2
49, 4315, 1.807648, 0, 6, 1, 2, 2
50, 4035, 1.970508, 0, 7, 1, 2, 2
51, 4234, 1.836325, 0, 6, 1, 2, 2
52, 4279, 1.830802, 0, 6, 1, 2, 2
53, 4095, 1.928449, 0, 8, 1, 2, 2
54, 3898, 2.056439, 0, 7, 1, 2, 3
55, 4239, 1.849729, 0, 6, 1, 2, 2
56, 4226, 1.859442, 0, 6, 1, 2, 2
57, 3475, 2.317410, 0, 17, 1, 2, 3
58, 3781, 2.161069, 0, 76, 1, 2, 3
59, 2666, 3.237059, 0, 26, 2, 2, 4
60, 3, 2.333333, 1, 3, 1, 3, 3
